,Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,dem_votes,dem_candidate,rep_votes,rep_candidate,dem_voteshare,rep_voteshare,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target
5073,8045,2012-MT-00,255468,479740,2012,Montana,SteveDaines,republican,FALSE,MT-00,0.532513445,204939,Kim Gillan,274801,Steve Daines,0.427187643,0.572812357,DennisRehberg,DennisRehberg,DennisRehberg,DennisRehberg,DennisRehberg,0,DennisRehberg,RickHill,RickHill,PatWilliams,PatWilliams,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,1,0,4,3,2,1,0,0,0,0,0.638211145,0.589521836,0.629706843,0.63670854,0.617185912,0.661559467,0.396014581,0.361788855,0.370293157,0.36329146,0.382814088,0.338440533,0
5074,8480,2014-MT-00,203871,367963,2014,Montana,RyanZinke,republican,FALSE,MT-00,0.554052989,148690,John Lewis,219273,Ryan Zinke,0.404089542,0.595910458,SteveDaines,DennisRehberg,DennisRehberg,DennisRehberg,DennisRehberg,0,DennisRehberg,DennisRehberg,RickHill,RickHill,PatWilliams,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.622947566,0.60688026,0.626509019,0.610094094,0.584361407,0.572812357,0.387756696,0.377052434,0.373490981,0.389905906,0.415638593,0.427187643,0
5075,8915,2016-MT-00,285358,507831,2016,Montana,RyanZinke,republican,FALSE,MT-00,0.561915283,205919,Denise Juneau,301912,Rick Breckenridge,0.405487259,0.594512741,RyanZinke,SteveDaines,DennisRehberg,DennisRehberg,DennisRehberg,1,DennisRehberg,DennisRehberg,DennisRehberg,RickHill,RickHill,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.620109764,0.613917742,0.606198756,0.587745185,0.595211599,0.595910458,0.385153894,0.379890236,0.393801244,0.412254815,0.404788401,0.404089542,0
5076,9350,2018-MT-00,256661,504421,2018,Montana,GregGianforte,republican,FALSE,MT-00,0.508822987,233284,Kathleen Williams,271137,Greg Gianforte,0.462478763,0.537521237,RyanZinke,RyanZinke,SteveDaines,DennisRehberg,DennisRehberg,0,DennisRehberg,DennisRehberg,DennisRehberg,DennisRehberg,RickHill,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.592463252,0.612957318,0.575189198,0.575981479,0.566016989,0.594512741,0.387042682,0.407536748,0.424810802,0.424018521,0.433983011,0.405487259,0
5111,8046,2012-NC-01,254644,338066,2012,North Carolina,GKButterfield,democrat,FALSE,NC-01,0.753237533,254644,G. K. Butterfield,83422,Darryl Holloman,0.753237533,0.246762467,GKButterfield,GKButterfield,GKButterfield,GKButterfield,FrankWBallanceJr,1,EvaMClayton,EvaMClayton,EvaMClayton,EvaMClayton,EvaMClayton,1,democrat,1,1,1,0,0,0,0,0,0,4,4,3,2,4,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.262209988,0.312182834,0.237710201,0.316946935,0.326833786,0.406905105,0.687495403,0.737790012,0.762289798,0.683053065,0.673166214,0.593094895,1
5112,8481,2014-NC-01,154333,210323,2014,North Carolina,GKButterfield,democrat,FALSE,NC-01,0.733790408,154333,G. K. Butterfield,55990,Arthur Rich,0.733790408,0.266209592,GKButterfield,GKButterfield,GKButterfield,GKButterfield,GKButterfield,1,FrankWBallanceJr,EvaMClayton,EvaMClayton,EvaMClayton,EvaMClayton,1,democrat,1,1,1,1,0,0,0,0,0,5,4,3,2,5,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.24341008,0.299872614,0.304262599,0.306625721,0.256486029,0.246762467,0.699805623,0.75658992,0.6957374,0.693374279,0.743513971,0.753237533,1
5113,8916,2016-NC-01,240661,350699,2016,North Carolina,GKButterfield,democrat,FALSE,NC-01,0.686232353,240661,G. K. Butterfield,110038,J. J. Summerell,0.686232353,0.313767647,GKButterfield,GKButterfield,GKButterfield,GKButterfield,GKButterfield,1,GKButterfield,FrankWBallanceJr,EvaMClayton,EvaMClayton,EvaMClayton,1,democrat,1,1,1,1,1,0,0,0,0,5,4,3,2,6,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.306163609,0.297474504,0.308411203,0.275579902,0.289988619,0.266209592,0.702525496,0.693836391,0.691588797,0.724420098,0.710011381,0.733790408,1
5114,9351,2018-NC-01,190457,272675,2018,North Carolina,GKButterfield,democrat,FALSE,NC-01,0.698476208,190457,G. K. Butterfield,82218,Roger W. Allison,0.698476208,0.301523792,GKButterfield,GKButterfield,GKButterfield,GKButterfield,GKButterfield,1,GKButterfield,GKButterfield,FrankWBallanceJr,EvaMClayton,EvaMClayton,1,democrat,1,1,1,1,1,1,0,0,0,5,4,3,2,7,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.307033721,0.289876878,0.282065874,0.293833677,0.307645719,0.313767647,0.710123122,0.692966279,0.717934125,0.706166323,0.692354281,0.686232353,1
5133,8047,2012-NC-02,174066,311397,2012,North Carolina,ReneeEllmers,republican,FALSE,NC-02,0.558984191,128973,Steve Wilkins,182424,Brian Irving,0.414175474,0.585824526,ReneeEllmers,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,1,BobEtheridge,BobEtheridge,BobEtheridge,DavidFunderburk,TimValentine,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,3,7,3,2,2,2,1,2,1,0,0,0.428299118,0.436188286,0.441111585,0.476565766,0.549483237,0.513141948,0.56336579,0.571700882,0.558888415,0.523434234,0.450516763,0.486858052,0
5134,8482,2014-NC-02,122128,207607,2014,North Carolina,ReneeEllmers,republican,FALSE,NC-02,0.588265328,85479,Clay Aiken,122128,Renee L. Ellmers,0.411734672,0.588265328,ReneeEllmers,ReneeEllmers,BobEtheridge,BobEtheridge,BobEtheridge,1,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,DavidFunderburk,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,3,7,2,3,3,2,1,1,0,0,0,0.470542334,0.438970412,0.504490657,0.562410601,0.587044927,0.585824526,0.560583664,0.529457666,0.495509343,0.437589399,0.412955073,0.414175474,0
5135,8917,2016-NC-02,221485,390567,2016,North Carolina,GeorgeHolding,republican,FALSE,NC-02,0.567085801,169082,John P. McNeil,221485,George Holding,0.432914199,0.567085801,ReneeEllmers,ReneeEllmers,ReneeEllmers,BobEtheridge,BobEtheridge,0,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.517009686,0.448666358,0.563579401,0.580391885,0.577675564,0.588265328,0.551333642,0.482990314,0.436420599,0.419608115,0.422324436,0.411734672,0
5136,9352,2018-NC-02,170072,331704,2018,North Carolina,GeorgeHolding,republican,FALSE,NC-02,0.512722186,151977,Linda Coleman,179727,George Holding,0.458170538,0.541829462,GeorgeHolding,ReneeEllmers,ReneeEllmers,ReneeEllmers,BobEtheridge,1,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,BobEtheridge,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,5,5,0,4,3,2,1,0,0,0,0,0.559229413,0.460242822,0.570751279,0.565726864,0.554457631,0.567085801,0.539757178,0.440770587,0.429248721,0.434273136,0.445542369,0.432914199,0
5155,8048,2012-NC-03,195571,309885,2012,North Carolina,WalterBJones,republican,FALSE,NC-03,0.631108314,114314,Erik Anderson,195571,Walter B. Jones,0.368891686,0.631108314,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,WalterBJones,WalterBJones,WalterBJones,WalterBJones,MartinLancaster,1,republican,1,1,1,1,1,1,1,1,0,5,4,3,2,9,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.685212857,0.683565035,0.679767748,0.677541392,0.68681364,0.742518966,0.315622043,0.314787143,0.320232252,0.322458608,0.31318636,0.257481034,0
5156,8483,2014-NC-03,139415,205597,2014,North Carolina,WalterBJones,republican,FALSE,NC-03,0.678098416,66182,Marshall Adame,139415,Walter B. Jones,0.321901584,0.678098416,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.679433882,0.698664969,0.677680648,0.683908565,0.654603365,0.631108314,0.300522109,0.320566118,0.322319352,0.316091435,0.345396635,0.368891686,0
5157,8918,2016-NC-03,217531,323701,2016,North Carolina,WalterBJones,republican,FALSE,NC-03,0.672012135,106170,Ernest T. Reeves,217531,Walter B. Jones,0.327987865,0.672012135,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.676546945,0.703208622,0.680934458,0.660406288,0.675055275,0.678098416,0.296791378,0.323453055,0.319065542,0.339593712,0.324944725,0.321901584,0
5158,9353,2018-NC-03,187901,187901,2018,North Carolina,WalterBJones,republican,FALSE,NC-03,1,0,0,187901,Walter B. Jones,0,1,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,WalterBJones,WalterBJones,WalterBJones,WalterBJones,WalterBJones,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.744747566,0.740300208,0.745304716,0.783370184,0.836006067,0.672012135,0.259699792,0.255252434,0.254695284,0.216629816,0.163993933,0.327987865,0
5177,8049,2012-NC-04,259534,348485,2012,North Carolina,DavidEPrice,democrat,FALSE,NC-04,0.744749415,259534,David E. Price,88951,Tim D?Annunzio,0.744749415,0.255250585,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,DavidEPrice,DavidEPrice,DavidEPrice,FredHeineman,DavidEPrice,1,democrat,1,1,1,1,1,1,1,0,1,5,4,3,2,9,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.351868087,0.391261126,0.350135226,0.350145682,0.34181641,0.428382236,0.608300877,0.648087106,0.649864773,0.649854318,0.65818359,0.571617764,1
5178,8484,2014-NC-04,169946,227362,2014,North Carolina,DavidEPrice,democrat,FALSE,NC-04,0.747468794,169946,David E. Price,57416,Paul Wright,0.747468794,0.252531206,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,FredHeineman,1,democrat,1,1,1,1,1,1,1,1,0,5,4,3,2,9,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.330614422,0.366120612,0.325742063,0.312054676,0.253890895,0.255250585,0.633441391,0.669385578,0.674257937,0.687945324,0.746109105,0.744749415,1
5179,8919,2016-NC-04,279380,409541,2016,North Carolina,DavidEPrice,democrat,FALSE,NC-04,0.682178341,279380,David E. Price,130161,Sue Googe,0.682178341,0.317821659,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.324157982,0.352713771,0.313496421,0.27520115,0.285176432,0.252531206,0.647263826,0.675842018,0.686503578,0.72479885,0.714823568,0.747468794,1
5180,9354,2018-NC-04,247067,341403,2018,North Carolina,DavidEPrice,democrat,FALSE,NC-04,0.723681397,247067,David Price,94336,Steve A. (Von) Loor,0.723681397,0.276318603,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,DavidEPrice,1,democrat,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.306060858,0.337771713,0.275480513,0.282223823,0.297070131,0.317821659,0.662205884,0.693939142,0.724519487,0.717776177,0.702929869,0.682178341,1
5199,8050,2012-NC-05,200945,349197,2012,North Carolina,VirginiaFoxx,republican,FALSE,NC-05,0.575448815,148252,Elisabeth Motsinger,200945,Virginia Foxx,0.424551185,0.575448815,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,RichardBurr,1,RichardBurr,RichardBurr,RichardBurr,RichardBurr,StephenLNeal,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.595563815,0.657676681,0.597390162,0.605995897,0.617151423,0.658854032,0.341842628,0.404436185,0.402609838,0.394004103,0.382848577,0.341145968,0
5200,8485,2014-NC-05,139279,228252,2014,North Carolina,VirginiaFoxx,republican,FALSE,NC-05,0.610198377,88973,"Joshua """"Josh"""" Brannon",139279,Virginia Foxx,0.389801623,0.610198377,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,1,RichardBurr,RichardBurr,RichardBurr,RichardBurr,RichardBurr,1,republican,1,1,1,1,0,0,0,0,0,5,4,3,2,5,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.599951805,0.661413928,0.607046517,0.614833741,0.592823596,0.575448815,0.33810538,0.400048195,0.392953483,0.385166259,0.407176404,0.424551185,0
5201,8920,2016-NC-05,207625,355512,2016,North Carolina,VirginiaFoxx,republican,FALSE,NC-05,0.584016855,147887,Josh Brannon,207625,Virginia Foxx,0.415983145,0.584016855,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,1,VirginiaFoxx,RichardBurr,RichardBurr,RichardBurr,RichardBurr,1,republican,1,1,1,1,1,0,0,0,0,5,4,3,2,6,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.602440584,0.655737749,0.60712952,0.589888016,0.597107616,0.610198377,0.344262251,0.397559416,0.39287048,0.410111984,0.402892384,0.389801623,0
5202,9355,2018-NC-05,159917,280385,2018,North Carolina,VirginiaFoxx,republican,FALSE,NC-05,0.570347914,120468,DD Adams,159917,Virginia Foxx,0.429652086,0.570347914,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,VirginiaFoxx,1,VirginiaFoxx,VirginiaFoxx,RichardBurr,RichardBurr,RichardBurr,1,republican,1,1,1,1,1,1,0,0,0,5,4,3,2,7,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.599773199,0.644428156,0.58500299,0.588187715,0.577182384,0.584016855,0.355571844,0.400226801,0.41499701,0.411812285,0.422817616,0.415983145,0
5221,8051,2012-NC-06,222116,364583,2012,North Carolina,HowardCoble,republican,FALSE,NC-06,0.609233014,142467,Tony Foriest,222116,Howard Coble,0.390766986,0.609233014,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,1,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,1,republican,1,1,1,1,1,1,1,1,1,5,4,3,2,10,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.694213048,0.821424904,0.684891508,0.677096255,0.680657978,0.752082942,0.178281258,0.305786952,0.315108492,0.322903745,0.319342022,0.247917058,0
5222,8486,2014-NC-06,147312,251070,2014,North Carolina,MarkWalker,republican,FALSE,NC-06,0.586736767,103758,Laura Fjeld,147312,Mark Walker,0.413263233,0.586736767,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,0,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.66526056,0.780098581,0.654506383,0.649350908,0.59798489,0.609233014,0.219607582,0.33473944,0.345493617,0.350649092,0.40201511,0.390766986,0
5223,8921,2016-NC-06,207983,351150,2016,North Carolina,MarkWalker,republican,FALSE,NC-06,0.592291044,143167,Pete Glidewell,207983,Mark Walker,0.407708956,0.592291044,MarkWalker,HowardCoble,HowardCoble,HowardCoble,HowardCoble,1,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.642063315,0.764715468,0.635085942,0.596086942,0.589513905,0.586736767,0.234990695,0.357936685,0.364914058,0.403913058,0.410486095,0.413263233,0
5224,9356,2018-NC-06,160709,284360,2018,North Carolina,MarkWalker,republican,FALSE,NC-06,0.56516036,123651,Ryan Watts,160709,B. Mark Walker,0.43483964,0.56516036,MarkWalker,MarkWalker,HowardCoble,HowardCoble,HowardCoble,1,HowardCoble,HowardCoble,HowardCoble,HowardCoble,HowardCoble,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.621100825,0.721231504,0.588355296,0.581396057,0.578725702,0.592291044,0.278474659,0.378899175,0.411644704,0.418603943,0.421274298,0.407708956,0
5243,8052,2012-NC-07,168695,336736,2012,North Carolina,MikeMcIntyre,democrat,FALSE,NC-07,0.500971087,168695,Mike McIntyre,168041,David Rouzer,0.500971087,0.499028913,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,1,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,CharlesRose,CharlesRose,1,democrat,1,1,1,1,1,1,1,0,0,5,4,3,2,8,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.362782855,0.344464755,0.38644701,0.424591341,0.481108775,0.463188638,0.655191314,0.637217145,0.61355299,0.575408659,0.518891225,0.536811362,1
5244,8487,2014-NC-07,134431,226504,2014,North Carolina,DavidRouzer,republican,FALSE,NC-07,0.593503867,84054,Jonathan Barfield Jr.,142281,David Rouzer,0.371092784,0.628161092,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,0,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,CharlesRose,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,4,1,1,1,0,3,2,1,1,0.434789827,0.358853046,0.475483779,0.530126214,0.563595002,0.499028913,0.64072841,0.565060949,0.52432969,0.469625078,0.436031936,0.500971087,0
5245,8922,2016-NC-07,211801,347706,2016,North Carolina,DavidRouzer,republican,FALSE,NC-07,0.60913818,135905,J. Wesley Casteen,211801,David Rouzer,0.39086182,0.60913818,DavidRouzer,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,1,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,2,8,3,2,2,2,1,2,1,0,0,0.502214659,0.372992203,0.549879206,0.578776062,0.618649636,0.628161092,0.626933185,0.497636116,0.449934263,0.42097523,0.380977302,0.371092784,0
5246,9357,2018-NC-07,156809,282312,2018,North Carolina,DavidRouzer,republican,FALSE,NC-07,0.555445748,120838,Kyle Horton,156809,David Rouzer,0.428029981,0.555445748,DavidRouzer,DavidRouzer,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,1,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,MikeMcIntyre,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,3,7,2,3,3,2,1,1,0,0,0,0.550992514,0.419787786,0.572943483,0.597581673,0.582291964,0.60913818,0.578485174,0.445553407,0.422738918,0.396661528,0.409445901,0.39086182,0
5265,8053,2012-NC-08,160695,302280,2012,North Carolina,RichardHudson,republican,FALSE,NC-08,0.531609766,137139,Larry Kissell,160695,Richard Hudson,0.453682017,0.531609766,LarryKissell,LarryKissell,RobinHayes,RobinHayes,RobinHayes,0,RobinHayes,RobinHayes,WGBillHefner,WGBillHefner,WGBillHefner,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,4,2,2,1,1,0,2,2,1,1,0.500355063,0.504712654,0.486582696,0.481659044,0.499399202,0.467188638,0.492429191,0.496178933,0.509084799,0.512564283,0.491935788,0.530189558,0
5266,8488,2014-NC-08,121568,187422,2014,North Carolina,RichardHudson,republican,FALSE,NC-08,0.648632498,65854,Antonio Blue,121568,Richard Hudson,0.351367502,0.648632498,RichardHudson,LarryKissell,LarryKissell,RobinHayes,RobinHayes,1,RobinHayes,RobinHayes,RobinHayes,WGBillHefner,WGBillHefner,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,7,3,2,2,2,2,1,2,1,0,0,0.518992656,0.521953285,0.523402407,0.549143634,0.590121132,0.531609766,0.475188561,0.477541339,0.472265087,0.445079692,0.40252476,0.453682017,0
5267,8923,2016-NC-08,189863,323045,2016,North Carolina,RichardHudson,republican,FALSE,NC-08,0.587729264,133182,Thomas Mills,189863,Richard Hudson,0.412270736,0.587729264,RichardHudson,RichardHudson,LarryKissell,LarryKissell,RobinHayes,1,RobinHayes,RobinHayes,RobinHayes,RobinHayes,WGBillHefner,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,8,2,2,3,3,2,1,1,0,0,0,0.536267779,0.537027707,0.558790041,0.589323843,0.618180881,0.648632498,0.461239291,0.460266217,0.436877453,0.405773418,0.381819119,0.351367502,0
5268,9358,2018-NC-08,141402,255521,2018,North Carolina,RichardHudson,republican,FALSE,NC-08,0.553387001,114119,Frank McNeill,141402,Richard Hudson,0.446612999,0.553387001,RichardHudson,RichardHudson,RichardHudson,LarryKissell,LarryKissell,1,RobinHayes,RobinHayes,RobinHayes,RobinHayes,RobinHayes,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,8,2,1,4,3,2,1,0,0,0,0,0.557709433,0.540537285,0.580339632,0.596582921,0.570558132,0.587729264,0.457729713,0.438824562,0.415983313,0.403417079,0.429441868,0.412270736,0
5287,8054,2012-NC-09,194537,375690,2012,North Carolina,RobertPittenger,republican,FALSE,NC-09,0.517812558,171503,Jennifer Roberts,204187,Robert Pittenger,0.456501371,0.543498629,SueMyrick,SueMyrick,SueMyrick,SueMyrick,SueMyrick,0,SueMyrick,SueMyrick,SueMyrick,SueMyrick,JAlexMcMillan,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.648377835,0.667266724,0.63487891,0.624747917,0.616585138,0.689671647,0.331591883,0.351622165,0.36512109,0.375252083,0.383414862,0.310328353,0
5288,8489,2014-NC-09,163080,173668,2014,North Carolina,RobertPittenger,republican,FALSE,NC-09,0.939033098,0,0,163080,Robert Pittenger,0,0.939033098,RobertPittenger,SueMyrick,SueMyrick,SueMyrick,SueMyrick,1,SueMyrick,SueMyrick,SueMyrick,SueMyrick,SueMyrick,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.695709747,0.696182223,0.703319212,0.724067791,0.741265863,0.543498629,0.296579694,0.292096872,0.281439062,0.255609908,0.228250686,0.456501371,0
5289,8924,2016-NC-09,193452,332493,2016,North Carolina,RobertPittenger,republican,FALSE,NC-09,0.581822775,139041,Christian Cano,193452,Robert Pittenger,0.418177225,0.581822775,RobertPittenger,RobertPittenger,SueMyrick,SueMyrick,SueMyrick,1,SueMyrick,SueMyrick,SueMyrick,SueMyrick,SueMyrick,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.679019925,0.690440935,0.688506537,0.688118167,0.760427936,0.939033098,0.303001395,0.308786695,0.296251737,0.291559532,0.209088613,0,0
5290,9359,2018-NC-09,139246,282717,2018,North Carolina,MarkHarris,republican,FALSE,NC-09,0.492527864,138341,Dan McCready,144376,Mark Harris,0.489326783,0.510673217,RobertPittenger,RobertPittenger,RobertPittenger,SueMyrick,SueMyrick,0,SueMyrick,SueMyrick,SueMyrick,SueMyrick,SueMyrick,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.652939873,0.671002977,0.64375693,0.677176363,0.546247996,0.581822775,0.322439353,0.334866746,0.341001345,0.302501336,0.453752004,0.418177225,0
5309,8055,2012-NC-10,190826,334849,2012,North Carolina,PatrickMcHenry,republican,FALSE,NC-10,0.569886725,144023,Patsy Keever,190826,Patrick T. McHenry,0.430113275,0.569886725,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,CassBallenger,1,CassBallenger,CassBallenger,CassBallenger,CassBallenger,CassBallenger,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.623333715,0.68587314,0.6187922,0.619055992,0.640829316,0.711771907,0.312843083,0.376666285,0.381207799,0.380944008,0.359170684,0.288228093,0
5310,8490,2014-NC-10,133504,218796,2014,North Carolina,PatrickMcHenry,republican,FALSE,NC-10,0.610175689,85292,Tate MacQueen,133504,Patrick T. McHenry,0.389824311,0.610175689,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,1,CassBallenger,CassBallenger,CassBallenger,CassBallenger,CassBallenger,1,republican,1,1,1,1,0,0,0,0,0,5,4,3,2,5,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.617068898,0.675370891,0.616835916,0.63061144,0.590031207,0.569886725,0.323345332,0.382931102,0.383164084,0.36938856,0.409968793,0.430113275,0
5311,8925,2016-NC-10,220825,349744,2016,North Carolina,PatrickMcHenry,republican,FALSE,NC-10,0.631390388,128919,Andy Millard,220825,Patrick T. McHenry,0.368609612,0.631390388,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,PatrickMcHenry,1,PatrickMcHenry,CassBallenger,CassBallenger,CassBallenger,CassBallenger,1,republican,1,1,1,1,1,0,0,0,0,5,4,3,2,6,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.61974681,0.668524449,0.630806177,0.603817601,0.620783038,0.610175689,0.331475551,0.38025319,0.369193823,0.396182399,0.379216962,0.389824311,0
