Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race,flipped,dmargin_45_55
9302,2018-MA-06,217703,333975,2018,Massachusetts,SethMoulton,democrat,False,MA-06,0.651854181,217703,104798,0.651854181,0.313789954,SethMoulton,SethMoulton,JohnFTierney,JohnFTierney,JohnFTierney,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.0,0.321468762,0.331833029,0.29915694600000003,0.200755417,0.7430516970000001,0.596000737,0.578036071,0.581224783,0.639772186,1,217703.0,SethMoulton,104798.0,JosephSSchneider,1,0,0,0
7998,2012-MA-07,210794,285134,2012,Massachusetts,MichaelECapuano,democrat,False,MA-07,0.739280479,210794,0,0.739280479,0.0,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.334919788,0.153418783,0.191773479,0.18686762199999998,0.280301433,0.664195809,0.709265685,0.705481913,0.7097413359999999,0.684516483,1,210794.0,MichaelECapuano,,None,0,0,0,0
8433,2014-MA-07,142133,176077,2014,Massachusetts,MichaelECapuano,democrat,False,MA-07,0.807220705,142133,0,0.807220705,0.0,MichaelECapuano,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.0,0.153418783,0.140150716,0.18686762199999998,0.167459894,0.739280479,0.712241626,0.717126122,0.702771148,0.701738144,1,142133.0,MichaelECapuano,,None,1,0,0,0
8868,2016-MA-07,253354,309645,2016,Massachusetts,MichaelECapuano,democrat,False,MA-07,0.818207948,253354,0,0.818207948,0.0,MichaelECapuano,MichaelECapuano,EdwardJMarkey,EdwardJMarkey,EdwardJMarkey,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.0,0.112120573,0.140150716,0.111639929,2.6600000000000002e-15,0.807220705,0.735145038,0.7288835379999999,0.7368989979999999,0.773250592,1,253354.0,MichaelECapuano,,None,1,0,0,0
9303,2018-MA-07,216559,220411,2018,Massachusetts,AyannaSPressley,democrat,False,MA-07,0.982523558,216559,0,0.982523558,0.0,MichaelECapuano,MichaelECapuano,MichaelECapuano,EdwardJMarkey,EdwardJMarkey,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.0,0.112120573,0.083729947,0.0,2.6600000000000002e-15,0.818207948,0.74674842,0.757226235,0.788236377,0.812714327,1,216559.0,AyannaSPressley,,None,0,0,0,0
7999,2012-MA-08,263999,371694,2012,Massachusetts,StephenFLynch,democrat,False,MA-08,0.710258976,263999,82242,0.710258976,0.221262652,MichaelECapuano,MichaelECapuano,MichaelECapuano,MichaelECapuano,MichaelECapuano,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.0,0.0,0.0,0.0,2.6600000000000002e-15,0.9804881590000001,0.819003528,0.843686607,0.8687338259999999,0.870408251,1,263999.0,StephenFLynch,82242.0,JoeSelvaggi,0,0,0,0
8434,2014-MA-08,200644,261781,2014,Massachusetts,StephenFLynch,democrat,False,MA-08,0.7664574590000001,200644,0,0.7664574590000001,0.0,StephenFLynch,MichaelECapuano,MichaelECapuano,MichaelECapuano,MichaelECapuano,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.221262652,0.04425253,0.055315663,0.073754217,0.110631326,0.710258976,0.8170010809999999,0.829115114,0.8170251590000001,0.845373568,1,200644.0,StephenFLynch,,None,1,0,0,0
8869,2016-MA-08,271019,396009,2016,Massachusetts,StephenFLynch,democrat,False,MA-08,0.68437586,271019,102744,0.68437586,0.259448649,StephenFLynch,StephenFLynch,MichaelECapuano,MichaelECapuano,MichaelECapuano,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.0,0.04425253,0.055315663,0.073754217,0.110631326,0.7664574590000001,0.816583583,0.8043832340000001,0.819068198,0.738358218,1,271019.0,StephenFLynch,102744.0,WilliamBurke,1,0,0,0
9304,2018-MA-08,259159,263307,2018,Massachusetts,StephenFLynch,democrat,False,MA-08,0.984246526,259159,0,0.984246526,0.0,StephenFLynch,StephenFLynch,StephenFLynch,MichaelECapuano,MichaelECapuano,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.259448649,0.09614226,0.120177825,0.16023710000000002,0.129724325,0.68437586,0.7803817590000001,0.785395113,0.720364098,0.72541666,1,259159.0,StephenFLynch,,None,1,0,0,0
8000,2012-MA-09,212754,385799,2012,Massachusetts,BillKeating,democrat,False,MA-09,0.551463327,212754,116531,0.551463327,0.30205106800000003,StephenFLynch,StephenFLynch,StephenFLynch,StephenFLynch,StephenFLynch,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.260758206,0.09233330000000001,0.115416625,0.153888834,0.130379103,0.6830242990000001,0.722687159,0.725233445,0.7228006779999999,0.722972045,1,212754.0,BillKeating,116531.0,ChristopherSheldon,0,0,0,0
8435,2014-MA-09,140413,264552,2014,Massachusetts,BillKeating,democrat,False,MA-09,0.530757658,140413,114971,0.530757658,0.434587529,BillKeating,StephenFLynch,StephenFLynch,StephenFLynch,StephenFLynch,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.30205106800000003,0.152743514,0.190929392,0.18760309100000003,0.281404637,0.551463327,0.6904794209999999,0.67996634,0.665802472,0.617243813,1,140413.0,BillKeating,114971.0,JohnCChapman,1,0,0,1
8870,2016-MA-09,211790,403642,2016,Massachusetts,BillKeating,democrat,False,MA-09,0.524697628,211790,127803,0.524697628,0.316624633,BillKeating,BillKeating,StephenFLynch,StephenFLynch,StephenFLynch,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.434587529,0.23966102,0.24934920100000002,0.332465601,0.368319299,0.530757658,0.6501246039999999,0.632041269,0.588415095,0.5411104929999999,1,211790.0,BillKeating,127803.0,MarkCAlliegro,1,0,0,1
9305,2018-MA-09,192347,323928,2018,Massachusetts,BillKeating,democrat,False,MA-09,0.593795535,192347,131463,0.593795535,0.405840187,BillKeating,BillKeating,BillKeating,StephenFLynch,StephenFLynch,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.316624633,0.26280428699999997,0.328505359,0.35108774299999995,0.37560608100000004,0.524697628,0.610572541,0.572485728,0.535639538,0.527727643,1,192347.0,BillKeating,131463.0,PeterDTedeschi,1,0,0,0
8001,2012-MD-01,214204,337760,2012,Maryland,AndyHarris,republican,False,MD-01,0.634189957,107670,227061,0.318776646,0.6722554479999999,AndyHarris,FrankMKratovilJr,WayneTGilchrest,WayneTGilchrest,WayneTGilchrest,1,0,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.5787554220000001,0.660327484,0.633397674,0.591554936,0.543325226,0.419787178,0.339026105,0.365794312,0.40736771299999996,0.455489739,0,92812.0,WendyRosen,214204.0,AndyHarris,0,1,0,0
8436,2014-MD-01,176342,250418,2014,Maryland,AndyHarris,republican,False,MD-01,0.704190593,73843,176342,0.29487896199999997,0.704190593,AndyHarris,AndyHarris,FrankMKratovilJr,WayneTGilchrest,WayneTGilchrest,1,1,0,0,0,republican,2,2,2,2,1,4,3,2,2,0,1,1,1,0,0.6722554479999999,0.641169229,0.611730064,0.5863019660000001,0.625505435,0.318776646,0.356390779,0.38521994600000004,0.40991870799999996,0.36928191200000005,0,73843.0,BillTilghman,176342.0,AndyHarris,0,1,0,0
8871,2016-MD-01,242574,362097,2016,Maryland,AndyHarris,republican,False,MD-01,0.669914415,103622,257944,0.286171937,0.712361605,AndyHarris,AndyHarris,AndyHarris,FrankMKratovilJr,WayneTGilchrest,1,1,1,0,0,republican,3,3,3,2,1,4,3,3,2,0,1,1,0,0,0.704190593,0.63022217,0.615774123,0.651733821,0.688223021,0.29487896199999997,0.36715174899999997,0.381158771,0.344480929,0.306827804,0,103622.0,JoeWerner,242574.0,AndyHarris,0,1,0,0
9306,2018-MD-01,125480,198965,2018,Maryland,AndyHarris,republican,False,MD-01,0.630663685,69255,129615,0.348076295,0.651446234,AndyHarris,AndyHarris,AndyHarris,AndyHarris,FrankMKratovilJr,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,0.712361605,0.635091619,0.666890767,0.696269215,0.7082760990000001,0.286171937,0.36216140399999996,0.329903681,0.299942515,0.29052545,0,69255.0,JesseColvin,125480.0,AndyHarris,0,1,0,0
8002,2012-MD-02,194088,295940,2012,Maryland,CADutchRuppersberger,democrat,False,MD-02,0.655835642,194088,101415,0.655835642,0.342687707,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.357164056,0.34152310700000005,0.312668143,0.314609867,0.318534549,0.642079616,0.657811199,0.686499739,0.684280642,0.680349047,1,194088.0,CADutchRuppersberger,92071.0,NancyCJacobs,1,0,0,0
8437,2014-MD-02,120412,196354,2014,Maryland,CADutchRuppersberger,democrat,False,MD-02,0.613239353,125738,70411,0.640363833,0.358592135,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.342687707,0.31867205600000004,0.32162932699999996,0.326585602,0.349925882,0.655835642,0.680366919,0.677169392,0.672177912,0.648957629,1,120412.0,CADutchRuppersberger,70411.0,DavidBanach,1,0,0,0
8872,2016-MD-02,192183,309480,2016,Maryland,CADutchRuppersberger,democrat,False,MD-02,0.620986817,192183,116705,0.620986817,0.37710029700000003,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.358592135,0.329021889,0.334587235,0.352814633,0.350639921,0.640363833,0.66980828,0.664224392,0.64609303,0.648099738,1,192183.0,CADutchRuppersberger,102577.0,PatMcDonough,1,0,0,0
9307,2018-MD-02,103194,163502,2018,Maryland,CADutchRuppersberger,democrat,False,MD-02,0.6311482429999999,105149,58206,0.6431052829999999,0.355995645,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,CADutchRuppersberger,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.37710029700000003,0.343089847,0.358886049,0.35946004600000003,0.367846216,0.620986817,0.655576877,0.639816477,0.639062097,0.630675325,1,103194.0,CADutchRuppersberger,54335.0,LizMatory,1,0,0,0
8003,2012-MD-03,213747,319859,2012,Maryland,JohnSarbanes,democrat,False,MD-03,0.668253824,213747,105577,0.668253824,0.330073564,JohnSarbanes,JohnSarbanes,JohnSarbanes,BenjaminLCardin,BenjaminLCardin,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.381722991,0.344289061,0.344824071,0.34708426700000006,0.341266012,0.610730277,0.653482418,0.6523902779999999,0.649201531,0.653650988,1,213747.0,JohnSarbanes,94549.0,EricDelanoKnowles,1,0,0,0
8438,2014-MD-03,128594,215946,2014,Maryland,JohnSarbanes,democrat,False,MD-03,0.595491465,128594,87029,0.595491465,0.40301279,JohnSarbanes,JohnSarbanes,JohnSarbanes,JohnSarbanes,BenjaminLCardin,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.330073564,0.341873969,0.342831591,0.33753519600000004,0.35589827799999996,0.668253824,0.655562987,0.653964604,0.6585186,0.6394920510000001,1,128594.0,JohnSarbanes,87029.0,CharlesALong,1,0,0,0
8873,2016-MD-03,214640,339675,2016,Maryland,JohnSarbanes,democrat,False,MD-03,0.6318981379999999,224101,115048,0.6597512329999999,0.338700228,JohnSarbanes,JohnSarbanes,JohnSarbanes,JohnSarbanes,JohnSarbanes,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.40301279,0.354867831,0.35390459399999996,0.371603115,0.36654317700000005,0.595491465,0.642269977,0.642761816,0.624825189,0.631872645,1,214640.0,JohnSarbanes,115048.0,MarkPlaster,1,0,0,0
9308,2018-MD-03,125744,190528,2018,Maryland,JohnSarbanes,democrat,False,MD-03,0.659976486,125744,64648,0.659976486,0.339309708,JohnSarbanes,JohnSarbanes,JohnSarbanes,JohnSarbanes,JohnSarbanes,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.338700228,0.350863721,0.363377393,0.357262194,0.370856509,0.6597512329999999,0.646159699,0.6335566999999999,0.6411655070000001,0.627621349,1,125744.0,JohnSarbanes,59156.0,CharlesAnthony,1,0,0,0
8004,2012-MD-04,240385,311512,2012,Maryland,DonnaFEdwards,democrat,False,MD-04,0.771671717,240385,70764,0.771671717,0.22716299899999998,DonnaFEdwards,DonnaFEdwards,AlbertRussellWynn,AlbertRussellWynn,AlbertRussellWynn,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.163873555,0.180307622,0.17306909399999998,0.163345968,0.15180849,0.8344339129999999,0.81733431,0.824275713,0.833121419,0.8463433570000001,1,240385.0,DonnaFEdwards,64560.0,FaithMLoudon,1,0,0,0
8439,2014-MD-04,134628,191837,2014,Maryland,DonnaFEdwards,democrat,False,MD-04,0.701783285,134628,57012,0.701783285,0.297189802,DonnaFEdwards,DonnaFEdwards,DonnaFEdwards,AlbertRussellWynn,AlbertRussellWynn,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.22716299899999998,0.183887875,0.179300226,0.176926659,0.195518277,0.771671717,0.8137549140000001,0.8177589940000001,0.82145281,0.803052815,1,134628.0,DonnaFEdwards,54217.0,NancyHoyt,1,0,0,0
8874,2016-MD-04,237501,320650,2016,Maryland,AnthonyGBrown,democrat,False,MD-04,0.740686106,245705,74414,0.7662716359999999,0.232072353,DonnaFEdwards,DonnaFEdwards,DonnaFEdwards,DonnaFEdwards,AlbertRussellWynn,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.297189802,0.202878141,0.206992445,0.229408785,0.262176401,0.701783285,0.794563852,0.7915354290000001,0.769296305,0.736727501,1,237501.0,AnthonyGBrown,68670.0,GeorgeEMcDermott,0,0,0,0
9309,2018-MD-04,127602,167362,2018,Maryland,AnthonyGBrown,democrat,False,MD-04,0.762431137,127602,39593,0.762431137,0.23657102600000002,AnthonyGBrown,DonnaFEdwards,DonnaFEdwards,DonnaFEdwards,DonnaFEdwards,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.232072353,0.212008427,0.230074677,0.252141718,0.264631078,0.7662716359999999,0.78648267,0.768540138,0.746575546,0.7340274609999999,1,127602.0,AnthonyGBrown,35936.0,GeorgeMcDermott,1,0,0,0
8005,2012-MD-05,238618,343820,2012,Maryland,StenyHHoyer,democrat,False,MD-05,0.694020127,243658,99774,0.70867896,0.290192543,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.356914116,0.243480108,0.22795150100000003,0.206450689,0.309676034,0.642588749,0.753085896,0.767954677,0.79015822,0.6895285320000001,1,238618.0,StenyHHoyer,95271.0,TonyODonnell,1,0,0,0
8440,2014-MD-05,144725,226040,2014,Maryland,StenyHHoyer,democrat,False,MD-05,0.640262785,144725,80752,0.640262785,0.357246505,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.290192543,0.24039971,0.227386153,0.303181537,0.32355333,0.70867896,0.7560995340000001,0.769788405,0.695912008,0.675633855,1,144725.0,StenyHHoyer,80752.0,ChrisChaffee,1,0,0,0
8875,2016-MD-05,242989,360634,2016,Maryland,StenyHHoyer,democrat,False,MD-05,0.6737828379999999,242989,117009,0.6737828379999999,0.32445360100000004,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.357246505,0.253358223,0.316697779,0.334784388,0.323719524,0.640262785,0.7438832809999999,0.681999702,0.663843498,0.674470873,1,242989.0,StenyHHoyer,105931.0,MarkArness,1,0,0,0
9310,2018-MD-05,132119,196483,2018,Maryland,StenyHHoyer,democrat,False,MD-05,0.672419497,134824,61415,0.6861865909999999,0.312571571,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,StenyHHoyer,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.32445360100000004,0.318248943,0.332201691,0.323964216,0.340850053,0.6737828379999999,0.6803563290000001,0.6663283329999999,0.6742415279999999,0.657022812,1,132119.0,StenyHHoyer,58775.0,WilliamADevineIII,1,0,0,0
8006,2012-MD-06,181921,309549,2012,Maryland,JohnDelaney,democrat,False,MD-06,0.58769694,181921,127229,0.58769694,0.41101408799999994,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.642622084,0.635925693,0.62948075,0.614462491,0.626855084,0.332199233,0.35872472299999997,0.363832269,0.376621535,0.36003823100000004,1,181921.0,JohnDelaney,117313.0,RoscoeGBartlett,0,1,1,0
8441,2014-MD-06,94704,190536,2014,Maryland,JohnDelaney,democrat,False,MD-06,0.497039929,98466,91930,0.51678423,0.482481001,JohnDelaney,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,1,0,0,0,0,democrat,1,1,1,1,0,4,3,2,1,1,1,1,1,1,0.41101408799999994,0.585787418,0.56360039,0.554908085,0.526818086,0.58769694,0.408605203,0.429390386,0.43592446700000004,0.459948087,1,94704.0,JohnDelaney,91930.0,DanBongino,1,0,0,1
8876,2016-MD-06,185770,331973,2016,Maryland,JohnDelaney,democrat,False,MD-06,0.559593702,191594,139970,0.577137297,0.421630675,JohnDelaney,JohnDelaney,RoscoeGBartlett,RoscoeGBartlett,RoscoeGBartlett,1,1,0,0,0,democrat,2,2,2,2,0,3,2,1,0,1,2,2,2,2,0.482481001,0.547376513,0.536801314,0.5120390579999999,0.446747545,0.51678423,0.446869155,0.45613940799999997,0.478893468,0.552240585,1,185770.0,JohnDelaney,133081.0,AmieHoeber,1,0,0,0
9311,2018-MD-06,102591,188146,2018,Maryland,DavidTrone,democrat,False,MD-06,0.545273352,104836,83138,0.557205574,0.44188024200000003,JohnDelaney,JohnDelaney,JohnDelaney,RoscoeGBartlett,RoscoeGBartlett,0,0,0,0,0,democrat,0,0,0,0,0,2,1,0,0,1,3,3,3,2,0.421630675,0.513767186,0.48943696200000003,0.438375255,0.452055838,0.577137297,0.480338986,0.503454425,0.560539489,0.5469607639999999,1,102591.0,DavidTrone,79335.0,AmieHoeber,0,0,0,1
8007,2012-MD-07,247770,323818,2012,Maryland,ElijahECummings,democrat,False,MD-07,0.76515203,247770,75616,0.76515203,0.233513887,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.247153663,0.192311005,0.17437508399999999,0.150399612,0.225599418,0.7518122009999999,0.803400641,0.8202644729999999,0.842453131,0.773394039,1,247770.0,ElijahECummings,67405.0,FrankCMirabile,1,0,0,0
8442,2014-MD-07,144639,206809,2014,Maryland,ElijahECummings,democrat,False,MD-07,0.699384456,144639,61963,0.699384456,0.29961462,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.233513887,0.186202845,0.17117818,0.228237574,0.240333775,0.76515203,0.809241984,0.8231278559999999,0.7706467020000001,0.7584821159999999,1,144639.0,ElijahECummings,55860.0,CorroganRVaughn,1,0,0,0
8877,2016-MD-07,238838,318912,2016,Maryland,ElijahECummings,democrat,False,MD-07,0.7489150609999999,248553,69556,0.77937801,0.218104054,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.29961462,0.19686546800000002,0.246081835,0.260094057,0.266564254,0.699384456,0.798379176,0.7528311409999999,0.7387828959999999,0.7322682429999999,1,238838.0,ElijahECummings,69556.0,CorroganRVaughn,1,0,0,0
9312,2018-MD-07,119773,160698,2018,Maryland,ElijahECummings,democrat,False,MD-07,0.745329749,119773,40747,0.745329749,0.253562583,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,ElijahECummings,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.218104054,0.240486279,0.24959655600000002,0.25041085399999996,0.25885933699999997,0.77937801,0.758140515,0.748931674,0.747971499,0.7393812329999999,1,119773.0,ElijahECummings,36756.0,RichmondDavis,1,0,0,0
8008,2012-MD-08,217531,343256,2012,Maryland,ChrisVanHollen,democrat,False,MD-08,0.63372818,222595,120268,0.648481017,0.350374065,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.262959836,0.28660305199999997,0.239447214,0.23570938600000002,0.244077708,0.7326522529999999,0.710530771,0.7588039990000001,0.7619588970000001,0.752857462,1,217531.0,ChrisVanHollen,113033.0,KenTimmerman,1,0,0,0
8443,2014-MD-08,136722,225097,2014,Maryland,ChrisVanHollen,democrat,False,MD-08,0.60739148,136722,87859,0.60739148,0.390316175,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.350374065,0.261632584,0.264375556,0.279509827,0.306666951,0.648481017,0.736739403,0.7335894270000001,0.718065313,0.690566635,1,136722.0,ChrisVanHollen,87859.0,DaveWallace,1,0,0,0
8878,2016-MD-08,220657,364324,2016,Maryland,JamieRaskin,democrat,False,MD-08,0.605661444,231858,131934,0.636406056,0.362133705,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.390316175,0.28956368,0.30721141399999996,0.334550025,0.37034512,0.60739148,0.708349838,0.690396855,0.662841583,0.627936249,1,220657.0,JamieRaskin,124651.0,DanCox,0,0,0,0
9313,2018-MD-08,129637,205535,2018,Maryland,JamieRaskin,democrat,False,MD-08,0.6307295589999999,129637,75727,0.6307295589999999,0.368438465,JamieRaskin,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,ChrisVanHollen,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.362133705,0.318195872,0.341445945,0.36760798200000006,0.37622494,0.636406056,0.679598695,0.656232701,0.630759518,0.621898768,1,129637.0,JamieRaskin,72054.0,JohnWalsh,1,0,0,0
8009,2012-ME-01,236363,380715,2012,Maine,ChelliePingree,democrat,False,ME-01,0.620839736,236363,128440,0.620839736,0.337365221,ChelliePingree,ChelliePingree,ThomasHAllen,ThomasHAllen,ThomasHAllen,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.431708309,0.392100632,0.399642305,0.398644159,0.441359349,0.568150589,0.592191418,0.580722758,0.575175926,0.558570101,1,236363.0,ChelliePingree,128440.0,JonathanTECourtney,1,0,0,0
8444,2014-ME-01,186674,321987,2014,Maine,ChelliePingree,democrat,False,ME-01,0.579756326,186674,94751,0.579756326,0.294269644,ChelliePingree,ChelliePingree,ChelliePingree,ThomasHAllen,ThomasHAllen,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.337365221,0.38718688799999995,0.383324424,0.40669463899999997,0.384536765,0.620839736,0.588746154,0.586591878,0.5793266460000001,0.5944951629999999,1,186674.0,ChelliePingree,94751.0,IsaacJMisiuk,1,0,0,0
8879,2016-ME-01,227546,406942,2016,Maine,ChelliePingree,democrat,False,ME-01,0.559160765,227546,164569,0.559160765,0.40440406700000003,ChelliePingree,ChelliePingree,ChelliePingree,ChelliePingree,ThomasHAllen,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.294269644,0.36551346799999995,0.37858839,0.354447725,0.315817433,0.579756326,0.585224768,0.579434066,0.589582217,0.600298031,1,227546.0,ChelliePingree,164569.0,MarkIHolbrook,1,0,0,0
9314,2018-ME-01,201195,342053,2018,Maine,ChelliePingree,democrat,False,ME-01,0.58819832,201195,111188,0.58819832,0.325060736,ChelliePingree,ChelliePingree,ChelliePingree,ChelliePingree,ChelliePingree,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.40440406700000003,0.383751526,0.36693681,0.345346311,0.34933685600000003,0.559160765,0.575379406,0.581976854,0.586585609,0.569458546,1,201195.0,ChelliePingree,111188.0,MarkIHolbrook,1,0,0,0
8010,2012-ME-02,191456,343908,2012,Maine,MichaelHMichaud,democrat,False,ME-02,0.556707026,191456,137542,0.556707026,0.399938356,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.448684156,0.388750936,0.365955536,0.356381026,0.38716521200000004,0.551315844,0.606249006,0.627794391,0.643618974,0.612834788,1,191456.0,MichaelHMichaud,137542.0,KevinLRaye,1,0,0,0
8445,2014-ME-02,133320,295009,2014,Maine,BrucePoliquin,republican,False,ME-02,0.451918416,118568,133320,0.40191316200000005,0.451918416,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,MichaelHMichaud,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.399938356,0.3727521,0.36727035799999996,0.39142292700000003,0.424311256,0.556707026,0.6135769179999999,0.621890987,0.594125534,0.554011435,0,118568.0,EmilyAnnCain,133320.0,BrucePoliquin,0,0,1,1
